year,month,syndrome,age_group,ed_type,relative_cases_avg,relative_cases_7day_ma_avg,expected_value_avg,expected_lowerbound_avg,expected_upperbound_avg,ed_count_sum
2021,6,ARI,00+,all,5.2802,5.303276190476191,5.662761015354969,3.7822332261140366,7.780533638186214,540
2021,6,ARI,00+,central,5.2802,5.303276190476191,5.485100855814397,3.6363520342906233,7.571123107881489,540
2021,6,ARI,10-14,all,1.4113,1.2996761904761907,3.0576131238299995,1.708625419208371,4.645328441937425,408
2021,6,ARI,10-14,central,1.4113,1.2996761904761907,2.646153843509801,1.4007004375084233,4.130559854159518,408
2021,6,ARI,15-19,all,2.5852666666666666,2.595933333333333,3.6250343498013065,2.145604865640475,5.342483333630721,503
2021,6,ARI,15-19,central,2.5852666666666666,2.595933333333333,3.470009705901787,2.0254627585943052,5.1526232653155715,503
2021,6,ARI,20-39,all,2.7787,2.8308761904761894,3.6156210665983193,2.1392682006297696,5.329711005358695,539
2021,6,ARI,20-39,central,2.7787,2.8308761904761894,3.6156210665983193,2.1392682006297696,5.329711005358695,539
2021,6,ARI,40-59,all,3.5195999999999996,3.5267857142857144,4.062233863482798,2.489459952185241,5.8725949781495945,540
2021,6,ARI,40-59,central,3.5195999999999996,3.5267857142857144,4.062233863482798,2.489459952185241,5.8725949781495945,540
2021,6,ARI,5-9,all,3.3475666666666664,3.7242285714285717,5.344041192004356,3.5179036972985123,7.408295600661363,392
2021,6,ARI,5-9,central,3.3475666666666664,3.7242285714285717,4.609212666000277,2.9230542392803502,6.533490561177149,392
2021,6,ARI,60-79,all,7.277233333333333,7.467619047619048,6.813658437774971,4.738366396693999,9.126057839348533,539
2021,6,ARI,60-79,central,7.277233333333333,7.467619047619048,6.813658437774971,4.738366396693999,9.126057839348533,539
2021,6,ARI,80+,all,8.096166666666667,7.97077619047619,7.493340867183786,5.310834674960777,9.912891350236524,539
2021,6,ARI,80+,central,8.096166666666667,7.97077619047619,7.493340867183786,5.310834674960777,9.912891350236524,539
2021,6,COVID,0-4,all,0.0,0.0,,,,222
2021,6,COVID,0-4,central,0.0,0.0,,,,222
2021,6,COVID,00+,all,0.15513333333333332,0.18215714285714282,,,,300
2021,6,COVID,00+,central,0.15513333333333332,0.18215714285714282,,,,300
2021,6,COVID,10-14,all,0.24436666666666665,0.21396666666666658,,,,231
2021,6,COVID,10-14,central,0.24436666666666665,0.21396666666666658,,,,231
2021,6,COVID,15-19,all,0.0,0.0915714285714285,,,,282
2021,6,COVID,15-19,central,0.0,0.0915714285714285,,,,282
2021,6,COVID,20-39,all,0.0868,0.1148142857142857,,,,300
2021,6,COVID,20-39,central,0.0868,0.1148142857142857,,,,300
2021,6,COVID,40-59,all,0.18096666666666666,0.19480476190476176,,,,300
2021,6,COVID,40-59,central,0.18096666666666666,0.19480476190476176,,,,300
2021,6,COVID,5-9,all,0.0,0.0,,,,228
2021,6,COVID,5-9,central,0.0,0.0,,,,228
2021,6,COVID,60-79,all,0.26843333333333336,0.30047619047619045,,,,300
2021,6,COVID,60-79,central,0.26843333333333336,0.30047619047619045,,,,300
2021,6,COVID,80+,all,0.12943333333333334,0.1788761904761905,,,,300
2021,6,COVID,80+,central,0.12943333333333334,0.1788761904761905,,,,300
2021,6,GI,0-4,all,4.743666666666667,4.592985714285714,5.931333725291508,4.002827107229886,8.097229391199253,401
2021,6,GI,0-4,central,4.743666666666667,4.592985714285714,5.542077862800877,3.6819811545775,7.639690678865174,401
2021,6,GI,00+,all,2.126733333333333,2.086076190476191,2.2741026347390862,1.1308958623130019,3.6558753806696997,540
2021,6,GI,00+,central,2.126733333333333,2.086076190476191,2.1601392122698204,1.0494295392088886,3.5095332988651555,540
2021,6,GI,10-14,all,0.9710666666666667,0.8671142857142852,2.2787156290435564,1.1331738746594224,3.6633139601056937,408
2021,6,GI,10-14,central,0.9710666666666667,0.8671142857142852,1.9909449227996667,0.9289479871562778,3.292454815831797,408
2021,6,GI,15-19,all,1.5007666666666668,1.5786571428571428,2.121412673759026,1.0215615638319955,3.4601912257657004,503
2021,6,GI,15-19,central,1.5007666666666668,1.5786571428571428,1.9978118232260123,0.934532535556296,3.3001950173281354,503
2021,6,GI,20-39,all,2.046866666666667,2.0015380952380952,2.0645504124361485,0.9817770398830779,3.3861171957120106,539
2021,6,GI,20-39,central,2.046866666666667,2.0015380952380952,2.0645504124361485,0.9817770398830779,3.3861171957120106,539
2021,6,GI,40-59,all,1.6061666666666667,1.5737047619047622,1.5576978535827768,0.6356085933876455,2.7194035918073953,540
2021,6,GI,40-59,central,1.6061666666666667,1.5737047619047622,1.5576978535827768,0.6356085933876455,2.7194035918073953,540
2021,6,GI,5-9,all,2.721433333333333,2.58037619047619,3.9363785981810033,2.38860577805495,5.722251010975247,392
2021,6,GI,5-9,central,2.721433333333333,2.58037619047619,3.4792448017983344,2.031867255372931,5.164953110117798,392
2021,6,GI,60-79,all,2.219933333333333,2.154009523809523,1.991073147603106,0.9302182467866967,3.29081747006682,539
2021,6,GI,60-79,central,2.219933333333333,2.154009523809523,1.991073147603106,0.9302182467866967,3.29081747006682,539
2021,6,GI,80+,all,2.3851333333333335,2.3845952380952387,2.1178806468728424,1.0194445018747618,3.4550515355661484,539
2021,6,GI,80+,central,2.3851333333333335,2.3845952380952387,2.1178806468728424,1.0194445018747618,3.4550515355661484,539
